query,id,Text,Text_processed,Sentiment,SentimentB
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369347792909578242,"Registration is open for spring courses at the Gardens' School of Botanical Art And Illustration. We have classes for all skill levels. All courses are online for COVID-19 safety, but we hope to return to the classroom later this year. https://t.co/QHH24wXJDP https://t.co/7BTe9SNILD",registration open spring course garden school botanical art illustration class skill level course online covid safety hope return classroom later year,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371268864156299264,"RT @beautyisanimate: COVID outbreak at Duke University. All classes now online. Students told to get in their rooms and don’t come out. 

h…",rt beautyisanimate covid outbreak duke university class online student told get room come h,0.0,0.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372977149905301504,"It's better to prefer online classes, exams  due to raise in COVID cases . In these toughest situation Parents, student's are scared about dangerous virus. So government should must think about health of students.
#StudentsLivesMatter 
@SabithaindraTRS @KTRTRS @EduMinOfIndia",better prefer online class exam due raise covid case toughest situation parent student scared dangerous virus government must think health studentsstudentslivesmatter sabithaindratrs eduminofindia,-0.075,-1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369682122793918472,"CORRUPTION: LA teachers warned against posting vacation pics online by teacher's union, over concern that it might compromise their stance against returning to in-person schooling due to concerns over COVID-19. https://t.co/2XmDJqVZmJ https://t.co/uuO901imom",corruption la teacher warned posting vacation pic online teacher union concern might compromise stance returning inperson schooling due concern covid,-0.125,-1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369958285277822978,"@TomVallance1 Yes we have been told ,that it would be reported to council resulting in further action from council if we are keeping kid away from school,even when the kid and family has tested negative of covid. the school is very supportive through online classes in case of self isolation",yes told would reported council resulting action council keeping kid away schooleven kid family tested negative covid school supportive online class case self isolation,0.1,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372031495729074180,@mla_sudhakar @NSaina Sir I am covid positive and my college has made compulsory to attend the classes. Please make online classes covid cases are increasing rapidly,sir covid positive college made compulsory attend class please make online class covid case increasing rapidly,0.2272727272727272,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372266994066731011,"RT @KHNews: Rhianna’s father, Brian, is a veteran and a cancer survivor. Like most kids, she is currently attending school online. Unlike m…",rt khnews rhiannas father brian veteran cancer survivor like kid currently attending school online unlike,0.0,0.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372783640812253195,"Due to the increasing cases of COVID-19 there is no plan yet for the reopening of campus. Classes for current semester will continue in online mode.
End Semester exams will also be held tentatively in Online mode.
#aligarhmuslimuniversity",due increasing case covid plan yet reopening campus class current semester continue online modeend semester exam also held tentatively online modealigarhmuslimuniversity,-0.0625,-1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371682997859020803,RT @Dhirajreddy47: @DrRPNishank @SputnikInt Sir I am 10th CBSE Student during covid-19 we had online classes but for board exams why are yo…,rt dhirajreddy sir th cbse student covid online class board exam yo,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369570253567647744,"What our Education Minister respected Shafqat Mehmood Sahab is thinking! So he thinks Covid is only in Educational institutes? Ask the government to close restaurants, Cafes, Malls, Parks, Cinemas  too. 
Ruining the youth nothing else! They think we study in online classes. Pity!",education minister respected shafqat mehmood sahab thinking think covid educational institute ask government close restaurant cafe mall park cinema ruining youth nothing else think study online class pity,0.075,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372173492892835841,"RT @NirlepKaur15: @CitImmCanada Pls don't spoil our future, attending online classes from sept. Intake , why not issuing ppr to quebec 10 c…",rt nirlepkaur pls spoil future attending online class sept intake issuing pr quebec c,0.0,0.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372537224189779970,"RT @NigamNeeti: When will colleges open, is an issue vexing Indian medical students #takeUsBackToChina
Medical students await return to for…",rt nigamneeti college open issue vexing indian medical student medical student await return,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371485219082108938,@abracadami Covid and brokeness but yeah online classes suck,covid brokeness yeah online class suck,0.0,0.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372492280771223557,O the thing is I came back from school approximately 4 hours ago. It’s my first time going to school because I take online classes for covid and today I had to go for some reasons. And now I’m having high fever with unbearable throat pain 😃,thing came back school approximately hour ago first time going school take online class covid today go reason im high fever unbearable throat pain,0.0024999999999999,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371937310841917440,RT @CodeImmersives: Tip of the day: We know it's hard to keep focused with online classes but don't give up! Keep connecting with other peo…,rt codeimmersives tip day know hard keep focused online class give keep connecting peo,-0.2916666666666667,-1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1372428274198925313,"RT @IExpressSouth: #Karnataka | The MIT management has decided to move all theoretical classes online, also notifying students of deferring…",rt iexpressouth mit management decided move theoretical class online also notifying student deferring,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1369705893630259202,The pandemic is inspiring more students to pursue a career in health care. Chief among them are students at Minnesota Virtual Academy who are getting a head start with the help of their online classes. https://t.co/A9I5r0xche,pandemic inspiring student pursue career health care chief among student minnesota virtual academy getting head start help online class,0.5,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371772714982211586,"@markrmorley @mmmeg90 @GovWhitmer Is he in 4 schools? My child has been online for a year. Half day at HS, STEM the other half, dual enrollment at the college and a MIT/Oxford Quantum Computing program. 3 Ap classes, Track, Link Crew. Top 10% of the class. 

No covid.

So yeah, she's just fine.",school child online year half day h stem half dual enrollment college mitoxford quantum computing program ap class track link crew top class covidso yeah fine,0.1458333333333333,1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371778190386024449,FIVE classes at my kids’ school = closed bcs of exposure to ONE adult. More than 100 kids aged5-10 need at LEAST 1 covid test—2nd test if first comes back neg. More than 100. Many if whom have parents who would have enrolled kids to learn online from home if we’d had that right.,five class kid school closed bcs exposure one adult kid aged need least covid testnd test first come back neg many parent would enrolled kid learn online home wed right,0.0794642857142857,1.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1370384259991572481,RT @Dhirajreddy47: Sir I am 10th CBSE Student during covid-19 we had online classes but for board exams why are you keeping offline exam ?…,rt dhirajreddy sir th cbse student covid online class board exam keeping offline exam,0.0,0.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1373105834935263235,Neither the government is ready to close school for the small children's. Due to covid students are getting used to online classes. So government should encourage online classes.,neither government ready close school small childrens due covid student getting used online class government encourage online class,-0.0583333333333333,-1.0
#covid-19 OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1373312746515615752,@examupdt We want online classes from final year 2 semester students please try to understand my situation because covid cases are increasing @SabithaindraTRS @KTRoffice @KTRTRS,want online class final year semester student please try understand situation covid case increasing ktrtrs,0.0,0.0
#covid-19  OR #covid_19 OR #covid19 OR #covid OR covid OR covid19 OR covid_19 OR covid-19 AND online AND classes,1371568004656402434,i know a lot of us struggle with this. especially with online classes and the whole world being in a pandemic but u absolutely got this! u are heard and seen besties.  we got literally 3-4  months till the summer and this gonna be the best summer ever (pre- covid i hope),know lot u struggle especially online class whole world pandemic u absolutely got u heard seen besties got literally month till summer gonna best summer ever pre covid hope,0.35,1.0
